"Id","Año","Mes","Fuente","Job Title","Description","Qualifications","Organization Name","EI","F","TE","OI","MC","P","EM"
"practicante de tesoreria gestionar cobro de pagos en efectivo y transferencia de los clientes controlar la línea de crédito de cada cliente y su comportamiento de pago preparar archivos e informes de sap enviándolos hacia el banco de forma automática registrando el pago de factoring el control de la entrega de facturas para las flotas y clientes del mercado de masas preparar informes de créditos apoyar los objetivos estratégicos de negocio experiencia en créditos y cobranzas otras experiencias en finanzas experiencia no es indispensable",2016,3,"symplicity","Practicante de Tesoreria","- Gestionar cobro de pagos en efectivo y transferencia de los clientes.
- Controlar la línea de crédito de cada cliente y su comportamiento de pago.
- Preparar archivos e informes de SAP , enviándolos hacia el banco de forma automática , registrando el pago de Factoring.
- El control de la entrega de facturas para las flotas y clientes del mercado de masas.
- Preparar informes de créditos.
- Apoyar los objetivos estratégicos de negocio.","Experiencia en Créditos y Cobranzas/ otras experiencias en Finanzas (experiencia no es indispensable).","Compañía Goodyear del Perú (20100012856)",,"x",,,,,"X"
"suscriptor vehículos y soat análisis de oportunidades de mercado segmento revisión de resultados siniestralidad y evaluación de los factores de riesgo suscripción de pólizas dentro de política de suscripción notas técnicas y planes configurados negociación de condiciones de venta con intermediarios seguros vehículos condiciones descuentos comisiones según cartera asignada coordinación con áreas comerciales para celebración de negocios capacitaciones a intermediarios de venta seguros de vehículos análisis interno seguros vehículos y externo mercado de seguros de vehículos tendencias análisis de productos de la competencia sustento de nuevos nichos de mercado deseable realizando funciones similares",2013,7,"symplicity","Suscriptor Vehículos y SOAT","Análisis de oportunidades de Mercado / Segmento.
Revisión de resultados (siniestralidad) y evaluación de 
los factores de riesgo.
Suscripción de Pólizas dentro de Política de Suscripción 
(Notas Técnicas y Planes Configurados).
Negociación de Condiciones de Venta con Intermediarios 
Seguros Vehículos (condiciones, descuentos, comisiones) 
según cartera asignada.
Coordinación con Áreas Comerciales para celebración de 
negocios.
Capacitaciones a Intermediarios de Venta. Seguros de 
Vehículos.
Análisis Interno Seguros Vehículos y Externo Mercado de 
Seguros de Vehículos (tendencias) , análisis de productos 
de la competencia , sustento de nuevos nichos de 
mercado.","Deseable realizando funciones similares.","Rimac Internacional Compañía de Seguros y Reaseguros (20100041953)",,"X",,,,,"X"
"practicante riesgos de mercado participar en la elaboración de informes de riesgos de mercado y valoración de productos de tesorería proponer ideas y soluciones de automatización para nuestros procesos y reportes mediante soluciones ofimáticas apoyar con la administración y mantenimiento de modelos en el sistema bancware dar mantenimiento a nuestra base de datos en el sistema de valorización en visual studio 2005 con base de datos sql macros excel y access intermedio sql 2005 lenguaje de programación vb net básico finanzas matematica financiera estadistica avanzado",2013,1,"symplicity","PRACTICANTE RIESGOS DE MERCADO","Participar en la elaboración de informes de Riesgos de Mercado y Valoración de Productos de Tesorería.
 Proponer ideas y soluciones de automatización para nuestros procesos y reportes mediante soluciones ofimáticas.
Apoyar con la administración y mantenimiento de modelos en el sistema BancWare.
Dar Mantenimiento a nuestra Base de datos en el Sistema de valorización en Visual studio 2005 con base de datos SQL","Macros Excel y Access (Intermedio) SQL 2005, Lenguaje de programación VB .NET (Básico) 
Finanzas, Matematica Financiera, Estadistica (Avanzado)","Scotiabank SAA (20100043140)",,"X",,,"X",,
"funcionario credit solutions banca corporativa supervisando la originación y contribuyendo en todo el proceso de la estructuración de facilidades crediticias liderando todo el proceso de evaluación crediticia elaborando y sustentando las propuestas de crédito asimismo consensuar los términos y las condiciones propuestas por las áreas de créditos local y toronto grm con los requerimientos del cliente coordinando y planificando con los funcionarios de negocio las líneas y estrategias con los clientes tiene bajo su responsabilidad en conjunto con el equipo de cobertura manteniendo un contacto continúo con el cliente mediante llamadas telefónicas reuniones y visitas analizando y realizando las propuestas de crédito estructuraciones y presentando soluciones de crédito a los requerimientos del cliente de manera oportuna presentando acertadas recomendaciones en el proceso de análisis y adjudicación de propuestas de crédito en cortos periodos de tiempo asegurando una comunicación continua con los funcionarios de negocio de manera que se entienda el fundamento detrás cada decisión se pueda acordar una estructura crediticia óptima a las necesidades de los clientes y se esté preparado ante cualquier solicitud de los clientes recomendando tasas de interés y comisiones cobradas de manera que éstas generen una rentabilidad enmarcada en los requerimientos del banco y estén acuerdo al riesgo de la transacción cliente recomendando términos condiciones y covenants que representen una propuesta comercial y crediticiamente viable reestructurando transacciones poco rentables y con estructuras crediticias débiles a operaciones bancarias viables proporcionando feedback a los funcionarios de negocio de manera que estos puedan atender mejor a las necesidades de sus clientes con las áreas de banca corporativa y finanzas corporativas negocia los ajustes requeridos para estructurar la transacción de manera que represente un riesgo aceptable para el banco y las necesidades de los clientes con las áreas de créditos local y grm negocia las condiciones y términos propuestos para la transacción de manera que se asegure el éxito comercial y se resguarden las políticas crediticias del banco revisando todas las aprobaciones escritas para asegurar precisión y claridad realizando seguimiento a cada operación presentada para asegurar una respuesta oportuna y estando siempre preparado a resolver inconvenientes realizar cambios y extensiones y recurrir a la gerencia cuando sea necesario participación efectiva y oportuna en temas relacionados a la precisión y claridad de la documentación y garantías de las operaciones de crédito trabajando en coordinación con el funcionario de negocios en caso se requiera algún cambio en la propuesta y haciendo seguimiento para que se cumplan todas las condiciones y términos aprobados antes de cualquier desembolso tomando la responsabilidad de hacer las revisiones anuales de todos los clientes asignados que mantengan exposición con scotiabank evaluando en detalle la información recibida e informa a la gerencia ante cualquier incumplimiento de los términos y condiciones aprobados e informando a las áreas respectivas en caso sea necesario estando informado sobre los aspectos financieros legales tecnológicos y sobre la industria en general de los clientes asignados para poder prever y reportar la posibilidad de un deterioro crediticio cumpliendo con los requerimientos de los entes reguladores y con las políticas internas del banco implementa los requerimientos de conoce a tu cliente know your customer ayuda a obtener mayor información sobre clientes con actividades inusuales apoya a las personas a su cargo en actividades de cumplimiento y control y tomando iniciativas que tengan un impacto positivo en la calidad de la cartera informa sobre cualquier actividad inusual sospechosa o fraudulenta experiencia mínima de 5 años en banca y finanzas experiencia en otras entidades del sector financiero como analista de riesgos o empresas clasificadoras de riesgos manejo de database mgmt explorer a nivel intermedio mba con especialización en finanzas de preferencia",2014,8,"symplicity","FUNCIONARIO CREDIT SOLUTIONS BANCA CORPORATIVA","•Supervisando la originación y contribuyendo en todo el proceso de la estructuración de facilidades crediticias.
•Liderando todo el proceso de evaluación crediticia: elaborando y sustentando las propuestas de crédito. Asimismo, consensuar los términos y las condiciones propuestas por las áreas de créditos (Local y Toronto - GRM) con los requerimientos del cliente.
•Coordinando y planificando con los Funcionarios de Negocio las líneas y estrategias con los clientes tiene bajo su responsabilidad en conjunto con el equipo de cobertura.
•Manteniendo un contacto continúo con el cliente mediante llamadas telefónicas, reuniones y visitas.
•Analizando y realizando las propuestas de crédito, estructuraciones y presentando soluciones de crédito a los requerimientos del cliente de manera oportuna;
•Presentando acertadas recomendaciones en el proceso de análisis y adjudicación de propuestas de crédito en cortos periodos de tiempo;
•Asegurando una comunicación continua con los Funcionarios de Negocio, de manera que se entienda el fundamento detrás cada decisión, se pueda acordar una estructura crediticia óptima a las necesidades de los clientes y se esté preparado ante cualquier solicitud de los clientes;
•Recomendando tasas de interés y comisiones cobradas de manera que éstas generen una rentabilidad enmarcada en los requerimientos del Banco y estén acuerdo al riesgo de la transacción/cliente;
•Recomendando términos, condiciones y covenants que representen una propuesta comercial y crediticiamente viable;
•Reestructurando transacciones poco rentables y con estructuras crediticias débiles a operaciones bancarias viables;
•Proporcionando feedback a los Funcionarios de Negocio de manera que estos puedan atender  mejor a las necesidades de sus clientes.
•Con las áreas de Banca Corporativa y Finanzas Corporativas negocia los ajustes requeridos para estructurar la transacción de manera que represente un riesgo aceptable para el banco y las necesidades de los clientes;
•Con las áreas de Créditos Local y GRM negocia las condiciones y términos propuestos para la transacción de manera que se asegure el éxito comercial y se resguarden las políticas crediticias del Banco. 
•Revisando todas las aprobaciones escritas para asegurar precisión y claridad;
•Realizando seguimiento a cada operación presentada para asegurar una respuesta oportuna y estando siempre preparado a resolver inconvenientes, realizar cambios y extensiones y recurrir a la gerencia cuando sea necesario;
•Participación efectiva y oportuna en temas relacionados a la precisión y claridad de la documentación y garantías de las operaciones de crédito;
•Trabajando en coordinación con el Funcionario de Negocios en caso se requiera algún cambio en la propuesta y haciendo seguimiento para que se cumplan todas las condiciones y términos aprobados antes de cualquier desembolso. 
•Tomando la responsabilidad de hacer las revisiones anuales de todos los clientes asignados que mantengan exposición con Scotiabank;
•Evaluando en detalle la información recibida e informa a la gerencia ante cualquier incumplimiento de los términos y condiciones aprobados e informando a las áreas respectivas en caso sea necesario;
•Estando informado sobre los aspectos financieros, legales, tecnológicos y sobre la industria en general de los clientes asignados  para poder  prever y reportar la posibilidad de un deterioro crediticio;
•Cumpliendo con los requerimientos de los entes reguladores y con las políticas internas del banco;
•Implementa los requerimientos de “Conoce a tu cliente” (Know your Customer)
•Ayuda a obtener mayor información sobre clientes con actividades inusuales.
•Apoya a las personas a su cargo en actividades de Cumplimiento y Control y tomando iniciativas que tengan un impacto positivo en la calidad de la cartera.  
•Informa sobre cualquier actividad inusual, sospechosa o fraudulenta.","-Experiencia mínima de 5 años en Banca y Finanzas.Experiencia en otras entidades del sector financiero como Analista de Riesgos o Empresas clasificadoras de Riesgos.
-Manejo de Database mgmt & Explorer a nivel Intermedio.
-MBA con especialización en Finanzas (de preferencia)","Scotiabank SAA (20100043140)",,"x",,,,"X",
"jefe de proyectos de tecnologías de la información planificar ejecutar y controlar los proyectos de ti asignados así como el seguimiento de los planes de trabajo de las unidades que conforman la dirección de tic s contribuir en el levantamiento e identificación de oportunidades de mejora en las unidades que conforman la dirección de tic s identificar necesidades reales de las unidades cliente de la dirección de tic s a fin de liderar proyectos que atiendan esas necesidades gestionar y supervisar el seguimiento y control de los proyectos de las unidades tic s agregarle valor al director en la priorización de toda la cartera de proyectos sopesando las variables que intervienen en la jerarquización de los diferentes proyectos establecer los lineamientos y las guías estándar para la ejecución de proyectos de tic s capacitar a todos los integrantes de los distintos equipos de proyecto en las mejores prácticas de gestión de proyectos contribuir trabajando en equipo con los integrantes de cada proyecto en la identificación de riesgos y en su respectivo control definir e implementar indicadores de gestión e informes que permitan evaluar y controlar el estatus de los distintos proyectos asignados acordar los compromisos y acuerdos con proveedores y empresas de consultoría contar con especialización de gerencia de proyectos certificación pmp indispensable contar con mínimo 3 años de experiencia en pmo oficina de gestión de proyectos tener experiencia de por lo menos 4 años como gestor o jefe de proyectos indispensable contar con experiencia en gestión del cambio de por lo menos 1 año deseable tener conocimiento del idioma inglés a nivel avanzado tener conocimiento en microsoft project o equivalente a nivel avanzado tener conocimiento en microsoft office a nivel intermedio tener conocimiento en vizio a nivel básico",2015,10,"symplicity","Jefe de Proyectos de Tecnologías de la Información","- Planificar, ejecutar y controlar los proyectos de TI asignados, así como el seguimiento de los planes de trabajo de las unidades que conforman la Dirección de TIC´s.
- Contribuir en el levantamiento e identificación de oportunidades de mejora en las unidades que conforman la Dirección de TIC´s.
- Identificar necesidades reales de las unidades cliente de la Dirección de TIC´s, a fin de liderar proyectos que atiendan esas necesidades.
- Gestionar y supervisar el seguimiento y control de los proyectos de las unidades TIC´s.
- Agregarle valor al Director en la priorización de toda la cartera de proyectos, sopesando las variables que intervienen en la jerarquización de los diferentes proyectos.
- Establecer los lineamientos y las guías estándar para la ejecución de proyectos de TIC´s.
- Capacitar a todos los integrantes de los distintos equipos de proyecto en las mejores prácticas de gestión de proyectos.
- Contribuir, trabajando en equipo con los integrantes de cada proyecto, en la identificación de riesgos y en su respectivo control.
- Definir e implementar indicadores de gestión e informes que permitan evaluar y controlar el estatus de los distintos proyectos asignados.
- Acordar los compromisos y acuerdos con proveedores y empresas de consultoría.","- Contar con especialización de Gerencia de Proyectos (certificación PMP).
- Indispensable contar con, mínimo, 3 años de experiencia en PMO (Oficina de Gestión de Proyectos).
- Tener experiencia de, por lo menos, 4 años como Gestor o Jefe de Proyectos (Indispensable).
- Contar con experiencia en Gestión del Cambio de, por lo menos, 1 año (deseable).
- Tener conocimiento del idioma Inglés a nivel avanzado.
- Tener conocimiento en Microsoft Project o equivalente a nivel avanzado.
- Tener conocimiento en Microsoft Office a nivel intermedio.
- Tener conocimiento en Vizio a nivel básico.","Pontificia Universidad Católica del Perú - Dirección de Recursos Humanos (20155945860)",,,,,,"X",
"analista de planeamiento financiero el grupo utp que forma parte del grupo intercorp se encuentra en la búsqueda del mejor talento para ocupar la posición de analista de planeamiento financiero dentro la gerencia de planeamiento funciones desarrollar reportes e indicadores financieros administrar y explotar la información financiera y operativa identificar mejoras en procesos de gestión de la información hacer seguimiento a los objetivos de cada gerencia a través de indicadores de gestión según plan financiero elaborar diversos reportes y presentaciones para la gerencia y entidades financieras controlar el presupuesto anual y mensual y elaborar alertas que permitan identificar desvíos y las causas que las originan informando a las jefaturas inmediatas bachiller o egresado en administración de empresas ingeniería industrial ingeniería de sistemas economía o carreras afines conocimientos de finanzas y manejo de erp conocimientos a nivel avanzado de excel e intermedio de powerpoint diseño de gestión de indicadores con iniciativa ganas de aprender y gusto por trabajar en equipo",2015,11,"symplicity","Analista de Planeamiento Financiero","El Grupo UTP que forma parte del Grupo INTERCORP, se encuentra en la búsqueda del mejor talento para ocupar la posición de “Analista de Planeamiento Financiero”, dentro la Gerencia de Planeamiento:

FUNCIONES:
Desarrollar reportes e indicadores financieros.
Administrar y explotar la información financiera y operativa.
Identificar mejoras en procesos de gestión de la información.
Hacer seguimiento a los objetivos de cada gerencia a través de indicadores de gestión, según plan financiero.
Elaborar diversos reportes y presentaciones para la gerencia y entidades financieras.
Controlar el presupuesto anual y mensual, y elaborar alertas que permitan identificar desvíos y las causas que las originan informando a las Jefaturas inmediatas.","- Bachiller o egresado en Administración de Empresas, Ingeniería Industrial, Ingeniería de Sistemas, Economía o carreras afines
- Conocimientos de finanzas y manejo de ERP.
- Conocimientos a nivel avanzado de Excel e Intermedio de PowerPoint.
- Diseño de Gestión de Indicadores.
- Con iniciativa, ganas de aprender y gusto por trabajar en equipo.","Universidad Tecnológica del Perú S.A.C. (20462509236)",,"x",,,,"X",
"asistente de planeamiento por encargo de una empresa retail estamos buscando profesionales con 2 años de experiencia ocupando puestos de planeamiento logístico de las carreras de ingeniería industrial administración y economía para cumplir con las siguientes funciones planificación productiva de labores operativas de almacén y enviar esta información a los analistas de canal realizar estudios de tiempos y movimientos y otros que permita la mejora continua de los procesos planificar las necesidades de recursos tales como mano de obra que permita cumplir con los planes de logística registrar evaluaciones de rendimientos e indicadores logísticos establecer los horarios de trabajo turnos sobretiempos de los operarios de almacén minimizar los tiempos muertos en cada etapa del proceso productivo y establecer el uso adecuado garantizar la fiabilidad de la información existente en el sistema así como asegurar que este actualizada identificar posibles fuentes de error y proponer soluciones adecuadas horario completo de 8 00 a m a 5 00 p m y sábados de 08 00 a m a 1 00 p m",2014,10,"symplicity","Asistente de Planeamiento","Por encargo de una empresa Retail estamos buscando profesionales con 2 años de experiencia ocupando puestos de planeamiento logístico; de las carreras de Ingeniería Industrial, Administración y Economía, para cumplir con las siguientes funciones:

-	Planificación productiva de labores operativas de almacén y enviar esta información a los analistas de canal
-	Realizar estudios de tiempos y movimientos y otros que permita la mejora continua de los procesos.
-	Planificar las necesidades de recursos tales como: mano de obra, que permita cumplir con los planes de logística.
-	Registrar evaluaciones de rendimientos e indicadores logísticos 
-	Establecer los horarios de trabajo, turnos, sobretiempos de los operarios de almacén. 
-	Minimizar los tiempos muertos en cada etapa del proceso productivo y establecer el uso adecuado.
-	Garantizar la fiabilidad de la información existente en el sistema así como asegurar que este actualizada.
-	Identificar posibles fuentes de error y proponer soluciones adecuadas.","-	Horario completo de 8:00 a.m a 5:00 p.m y sábados de 08:00 a.m a 1:00 p.m.","PALMAS STORES S.A.C (20521204622)",,,,,,"X",
"asistente administrativa exterior elaboración de flujo de caja indispensable elaboración de presupuestos y su posterior revisión con las gerencias realiza análisis financiero de préstamos leasing pagares etc generando indicadores de gestión y estadísticas coordinación con bancos coordinación con proveedores y o clientes asegurar el flujo documentario eficiente experiencia mínima 2 años realizando funciones similares",2015,5,"symplicity","Asistente Administrativa Exterior","- Elaboración de flujo de caja – indispensable.
- Elaboración de presupuestos y su posterior revisión con las gerencias.
- Realiza análisis financiero de préstamos, leasing, pagares, etc., generando indicadores de gestión y estadísticas.
- Coordinación con bancos.
- Coordinación con proveedores y/o clientes.
- Asegurar el flujo documentario eficiente.","•	Experiencia mínima 2 años realizando funciones similares.","OPERMIN S.A.C. (20330693917)",,"x",,,"x",,
"asistente de tesorería ate la recibir custodiar controlar y registrar los ingresos y egresos fondos valores disponibilidades bancarias y flujo de los recursos económicos del instituto para la realización de movimientos en operaciones financieras previendo la liquidez necesaria para cumplir con los compromisos del instituto programar y elaborar el reembolso de proveedores caja chica personal preparar pagos para proveedores programar y controlar los ingresos por transferencias cobranza por devoluciones oportunas descuentos e inversión de valores registrar y depositar en las respectivas cuentas de cheques los recursos financieros conforme al calendario autorizado evaluar el comportamiento de los ingresos y valores para mantener promedios bancarios invertir excedentes y detectar posibles desviaciones errores u omisiones que puedan existir y aplicar las medidas correctivas pertinentes deseable 02 años en el área financiera manejo avanzado en excel con conocimiento en el desarrollo y seguimiento de saldos bancarios y flujos de caja dominio de microsoft office a nivel avanzado deseable experiencia en sap dominio del idioma inglés",2014,5,"symplicity","Asistente de Tesorería (ATE-LA)","•Recibir, custodiar, controlar y registrar los ingresos y egresos, fondos, valores, disponibilidades bancarias y flujo de los recursos económicos del Instituto, para la realización de movimientos en operaciones financieras, previendo la liquidez necesaria para cumplir con los compromisos del Instituto.
•Programar y elaborar el reembolso de proveedores, caja chica, personal.
•Preparar pagos para proveedores.  
•Programar y controlar los ingresos por “transferencias”, cobranza por devoluciones oportunas, descuentos e inversión de valores.
•Registrar y depositar en las respectivas cuentas de cheques, los recursos financieros conforme al calendario autorizado.
•Evaluar el comportamiento de los ingresos y valores, para mantener promedios bancarios, invertir excedentes y detectar posibles desviaciones, errores u omisiones que puedan existir, y aplicar las medidas correctivas pertinentes.","•Deseable 02 años en el Área Financiera.
•Manejo avanzado en Excel con conocimiento en el desarrollo y seguimiento de saldos bancarios y flujos de caja.
•Dominio de Microsoft Office a nivel avanzado.
•Deseable experiencia en SAP.
•Dominio del idioma Inglés.","Overall Strategy SAC - Consultora de Recursos Humanos (20503630827)",,"x",,,,,"X"
"coordinador de compensaciones controlar el manejo del sistema de compensación variable elaborar reportes sobre remuneraciones analiza y establece los rangos salariales mantiene actualizada la información de los puestos de la empresa así como la estructura de puestos nivel de remuneraciones beneficios revisa y valida con la política de compensaciones las propuestas de rango salarial para futuros empleados controla y supervisa el presupuesto del costo de personal mantiene y supervisa el head count de la organización y la rotación de personal responsable del apoyo en el manejo del sistema de compensación variable elaborar actualiza y analiza los principales indicadores de la gestión de recursos humanos gestión y control presupuesto gastos y labor cost gerencia rh realizar propuestas de esquema de compensación variable u otros tipos de beneficio manejo de estructura salarial descripción de cargos diseño organigramas y valorización de puestos manejo indicadores procesos rh experiencia en el puesto como mínimo 02 años de analista o coordinador",2014,3,"symplicity","Coordinador de Compensaciones","Controlar el manejo del sistema de compensación variable.
Elaborar reportes  sobre remuneraciones.
Analiza y establece los rangos salariales.
Mantiene actualizada la información de los puestos de la Empresa, así como la estructura de puestos, nivel de remuneraciones, beneficios.
Revisa y valida con la política de compensaciones las propuestas de rango salarial para futuros empleados.
Controla y supervisa el presupuesto del costo de personal.
Mantiene y supervisa el Head Count de la organización y la rotación de personal.
Responsable del apoyo en el manejo del sistema de compensación variable.
Elaborar, actualiza y analiza los principales indicadores de la gestión de Recursos Humanos.
Gestión y control presupuesto gastos y labor cost Gerencia RH.
Realizar propuestas de esquema de compensación variable u otros tipos de beneficio.","Manejo de: Estructura salarial, Descripción de cargos, Diseño organigramas y Valorización de puestos.
Manejo indicadores procesos RH.
Experiencia en el puesto como mínimo 02 años de Analista o Coordinador.","CROSLAND TECNICA S.A. (20100001498)",,,,,,"X",
"analista o m 1 diseño implementación y documentación de métodos de trabajo que permitan a la organización un adecuado desarrollo de sus operaciones y generación de valor considerando la regulación vigente controles adecuados e indicadores de gestión relevantes 2 hacer seguimiento a los indicadores de gestión y controles definidos e identificar oportunidades de mejora asociada al perfil de riesgo 3 mantener actualizados los métodos de trabajo y su revisión por lo menos anual que garanticen su vigencia de tal manera que estos siempre reflejen la situación actual de los mismos y las actividades que realmente se están realizando 4 participar en proyectos de rediseño mejora de procesos y estructura organizacional esquematizando implementando según ámbito de acción y documentando el nuevo proceso estructura 4 emitir reportes informes para la jefatura de o m sobre la situación de los métodos de trabajo mejoras identificadas controles identificados indicadores identificados 5 asegurar la normalización de los documentos de la empresa como políticas procedimientos considerando en su desarrollo el cumplimiento normativo valor agregado de las actividades eficiencia y controles 6 asegurar la consistencia y orden entre los diferentes documentos que la empresa genera como son políticas y procedimientos para garantizar la unidad de criterios y evitar confusiones o actividades que se contraponen entre si 7 mantener el archivo que contiene los manuales de la compañía con las versiones vigentes 8 contibuir a la gestión de la continuidad del negocio realizar otros requerimientos que solicite la jefatura de organización y métodos así como actuación oportuna a otros requerimientos que se encuentren dentro de su ámbito de acción experiencia en cias de seguros de vida preferible o instituciones financieras en las áreas de organización y métodos procesos riesgo operacional proyectos experiencia no menor de dos años en puestos similares conocimiento de iso 9000 bpm gestión de proyectos",2015,12,"symplicity","Analista O&M","1. Diseño, implementación y documentación de métodos de trabajo que permitan a la organización un adecuado desarrollo de sus operaciones y generación de valor considerando la regulación vigente, controles adecuados e indicadores de gestión relevantes.
2. Hacer seguimiento a los indicadores de gestión y controles definidos e identificar oportunidades de mejora asociada al perfil de riesgo.
3. Mantener actualizados los métodos de trabajo y su revisión por lo menos anual que garanticen su vigencia de tal manera que estos siempre reflejen la situación actual de los mismos y las actividades que realmente se están realizando.
4. Participar en proyectos de rediseño mejora de procesos y estructura organizacional esquematizando, implementando (según ámbito de acción) y documentando el nuevo proceso/estructura.
4. Emitir reportes/informes para la jefatura de O&M sobre la situación de los métodos de trabajo, mejoras identificadas, controles identificados, indicadores identificados.
5. Asegurar la normalización de los documentos de la empresa como políticas, procedimientos,considerando en su desarrollo el cumplimiento normativo, valor agregado de las actividades, eficiencia y controles.
6. Asegurar la consistencia y orden entre los diferentes documentos que la empresa genera como son: políticas y procedimientos para garantizar la unidad de criterios y evitar confusiones o actividades que se contraponen entre si.
7. Mantener el archivo que contiene los manuales de la compañía con las versiones vigentes.
8. Contibuir a la gestión de la continuidad del negocio.
Realizar otros requerimientos que solicite la Jefatura de Organización y Métodos, así como actuación oportuna a otros requerimientos que se encuentren dentro de su ámbito de acción.","Experiencia en Cias de Seguros de Vida (PREFERIBLE) o Instituciones Financieras en las áreas de:  Organización y Métodos, Procesos, Riesgo Operacional, , Proyectos. Experiencia no menor de dos años en puestos similares. Conocimiento de ISO 9000, BPM, Gestión de Proyectos.","Protecta Compañía de Seguros S.A (20517207331)",,,,,,"X",
"analista de riesgos revisar permanente las políticas crediticias de los productos personales a fin de que las mismas se encuentren acordes con las condiciones del mercado y riesgo esperado para el banco efectuar el seguimiento de la cartera de los productos personales mediante análisis de cosechas e indicadores de riesgo y morosidad a fin de identificar grupos de clientes que presenten un riesgo mayor al esperado y proponer ajustes a la pauta o a las condiciones y o características del producto evaluar y definir pautas específicas y filtros a utilizar para campañas de base de datos aprobadas pre aprobadas e invitados a fin de que se realicen dentro del riesgo esperado evaluar diseñar e implementar mejoras de los procesos crediticios en las áreas afines con el propósito de ser eficientes y mantener la calidad de la evaluación realizar el seguimiento mensual de los indices de morosidad indicadores de aprobación perdida esperada provisiones etc de los productos personales a fin de identificar grupos de clientes o campañas que nos permitan proponer cambios y mejoras en las pautas crediticias generando rentabilidad evaluar excepciones crediticias a la pauta para productos personales a fin de otorgar créditos a clientes con el perfil y caracteristicas que ameriten posibilidades de revisión para minimizar los riesgos aumentar la rentabilidad y crecimiento en las colocaciones evaluar y aprobar empresas con pago de haberes a las cuales se les facilitará condiciones crediticias especiales para sus trabajadores para aumentar colocaciones disminuyendo el riesgo coordinar con la división de sistemas los distintos requerimientos del área riesgos banca minorista mic paraguas lógica de pago de haberes flujo del proceso de calificación etc así como el seguimiento a su implementación con el objetivo de que se reflejen las pautas requeridas para el producto participar en proyectos a través del análisis y proposición de nuevas metodologías en función a las necesidades y requerimientos del proyecto proyecto huascarán clv herramienta de rentabilidad ajustada al riesgos capacitar a la fuerza de ventas spin créditos centralizados fun bex a través de llamadas correos comunicados reuniones etc las pautas y políticas crediticias con el fin de reforzarlas y asegurar la vigencia de las mismas 1 año realizando cualquier tipo de práctica",2013,12,"symplicity","Analista de Riesgos","-Revisar permanente las políticas crediticias de los productos personales a fin de que las mismas se encuentren acordes con las condiciones del mercado y riesgo esperado para el Banco.							
-Efectuar el seguimiento de la cartera de los productos personales mediante análisis de cosechas e indicadores de riesgo y morosidad a fin de identificar grupos de clientes que presenten un riesgo mayor al esperado y proponer ajustes a la pauta o a las condiciones y/o características del producto.
-Evaluar y definir pautas específicas y filtros a utilizar para campañas de base de datos aprobadas, pre-aprobadas e invitados a fin de que se realicen dentro del riesgo esperado.							
-Evaluar, diseñar e implementar mejoras de los procesos crediticios en las áreas afines, con el propósito de ser eficientes y mantener la calidad de la evaluación.							
-Realizar el seguimiento mensual de los indices de morosidad, indicadores de aprobación, perdida esperada, provisiones, etc de los productos personales a fin de identificar grupos de clientes o campañas que nos permitan proponer cambios y mejoras en las pautas crediticias generando rentabilidad. 							
-Evaluar excepciones crediticias a la pauta para productos personales a fin de otorgar créditos a clientes con el perfil y caracteristicas que ameriten posibilidades de revisión para minimizar los riesgos, aumentar la rentabilidad y crecimiento en las colocaciones.   							
-Evaluar y aprobar empresas con pago de haberes a las cuales se les facilitará condiciones crediticias especiales para sus trabajadores para aumentar colocaciones disminuyendo el riesgo.							
-Coordinar con la División de Sistemas los distintos requerimientos del Área Riesgos Banca Minorista (MIC paraguas, lógica de pago de haberes, flujo del proceso de calificación ,etc) así como el seguimiento a su implementación con el objetivo de que se reflejen las pautas requeridas para el producto.							
-Participar en proyectos a través del análisis y proposición de nuevas metodologías en función a las necesidades y requerimientos del proyecto:  Proyecto Huascarán, CLV (Herramienta de rentabilidad ajustada al riesgos).							
-Capacitar a la fuerza de ventas, SPIN, créditos centralizados, Fun. BEX a través de llamadas, correos, comunicados, reuniones, etc  las pautas y políticas crediticias con el fin de reforzarlas y asegurar la vigencia de las mismas.","-1 año realizando cualquier tipo de práctica.","Banco de Crédito del Perú BCP (20100047218)",,"X",,,,,
